"","Seed","Cost","Gamma","Acc","Sen","Spe","MCC","F1","AUC"
"1",131,1,0.25,0.746575342465753,0.551020408163265,0.845360824742268,0.413481112841068,0.593406593406593,0.698190616452767
"2",124,1,0.25,0.746575342465753,0.551020408163265,0.845360824742268,0.413481112841068,0.593406593406593,0.698190616452767
"3",451,1,0.25,0.746575342465753,0.551020408163265,0.845360824742268,0.413481112841068,0.593406593406593,0.698190616452767
"4",689,1,0.25,0.746575342465753,0.551020408163265,0.845360824742268,0.413481112841068,0.593406593406593,0.698190616452767
"5",320,2,0.25,0.73972602739726,0.591836734693878,0.814432989690722,0.410612191961123,0.604166666666667,0.7031348621923
"6",420,1,0.25,0.746575342465753,0.551020408163265,0.845360824742268,0.413481112841068,0.593406593406593,0.698190616452767
"7",987,2,0.25,0.73972602739726,0.591836734693878,0.814432989690722,0.410612191961123,0.604166666666667,0.7031348621923
"8",150,1,0.25,0.746575342465753,0.551020408163265,0.845360824742268,0.413481112841068,0.593406593406593,0.698190616452767
"9",489,2,0.25,0.73972602739726,0.591836734693878,0.814432989690722,0.410612191961123,0.604166666666667,0.7031348621923
"10",143,2,0.25,0.73972602739726,0.591836734693878,0.814432989690722,0.410612191961123,0.604166666666667,0.7031348621923
"11",323,2,0.25,0.73972602739726,0.591836734693878,0.814432989690722,0.410612191961123,0.604166666666667,0.7031348621923
"12",550,1,0.25,0.746575342465753,0.551020408163265,0.845360824742268,0.413481112841068,0.593406593406593,0.698190616452767
"13",740,2,0.25,0.73972602739726,0.591836734693878,0.814432989690722,0.410612191961123,0.604166666666667,0.7031348621923
"14",430,4,0.25,0.732876712328767,0.571428571428571,0.814432989690722,0.392226116875586,0.589473684210526,0.692930780559647
"15",303,1,0.25,0.746575342465753,0.551020408163265,0.845360824742268,0.413481112841068,0.593406593406593,0.698190616452767
"16",264,1,0.25,0.746575342465753,0.551020408163265,0.845360824742268,0.413481112841068,0.593406593406593,0.698190616452767
"17",456,1,0.25,0.746575342465753,0.551020408163265,0.845360824742268,0.413481112841068,0.593406593406593,0.698190616452767
"18",970,2,0.25,0.73972602739726,0.591836734693878,0.814432989690722,0.410612191961123,0.604166666666667,0.7031348621923
"19",950,1,0.25,0.746575342465753,0.551020408163265,0.845360824742268,0.413481112841068,0.593406593406593,0.698190616452767
"20",880,4,0.25,0.732876712328767,0.571428571428571,0.814432989690722,0.392226116875586,0.589473684210526,0.692930780559647
