"","Seed","Cost","Gamma","Acc","Sen","Spe","MCC","F1","AUC"
"1",131,4,0.00390625,0.957746478873239,0.777777777777778,0.983870967741935,0.801413330981682,0.823529411764706,0.880824372759857
"2",124,32,0.00390625,0.985915492957746,0.888888888888889,1,0.935296499216269,0.941176470588235,0.944444444444444
"3",451,16,0.03125,0.985915492957746,0.888888888888889,1,0.935296499216269,0.941176470588235,0.944444444444444
"4",689,1,0.03125,0.971830985915493,0.777777777777778,1,0.868027777333319,0.875,0.888888888888889
"5",320,256,0.00390625,0.985915492957746,0.888888888888889,1,0.935296499216269,0.941176470588235,0.944444444444444
"6",420,64,0.0078125,0.985915492957746,0.888888888888889,1,0.935296499216269,0.941176470588235,0.944444444444444
"7",987,256,0.00390625,0.985915492957746,0.888888888888889,1,0.935296499216269,0.941176470588235,0.944444444444444
"8",150,0.5,0.03125,0.957746478873239,0.666666666666667,1,0.797431775073853,0.8,0.833333333333333
"9",489,2,0.03125,0.985915492957746,0.888888888888889,1,0.935296499216269,0.941176470588235,0.944444444444444
"10",143,4,0.03125,0.985915492957746,0.888888888888889,1,0.935296499216269,0.941176470588235,0.944444444444444
"11",323,1,0.015625,0.957746478873239,0.777777777777778,0.983870967741935,0.801413330981682,0.823529411764706,0.880824372759857
"12",550,256,0.00390625,0.985915492957746,0.888888888888889,1,0.935296499216269,0.941176470588235,0.944444444444444
"13",740,2,0.03125,0.985915492957746,0.888888888888889,1,0.935296499216269,0.941176470588235,0.944444444444444
"14",430,8,0.0625,0.985915492957746,0.888888888888889,1,0.935296499216269,0.941176470588235,0.944444444444444
"15",303,256,0.00390625,0.985915492957746,0.888888888888889,1,0.935296499216269,0.941176470588235,0.944444444444444
"16",264,4,0.00390625,0.957746478873239,0.777777777777778,0.983870967741935,0.801413330981682,0.823529411764706,0.880824372759857
"17",456,8,0.00390625,0.985915492957746,0.888888888888889,1,0.935296499216269,0.941176470588235,0.944444444444444
"18",970,8,0.03125,0.985915492957746,0.888888888888889,1,0.935296499216269,0.941176470588235,0.944444444444444
"19",950,1,0.015625,0.957746478873239,0.777777777777778,0.983870967741935,0.801413330981682,0.823529411764706,0.880824372759857
"20",880,8,0.03125,0.985915492957746,0.888888888888889,1,0.935296499216269,0.941176470588235,0.944444444444444
